,CCC,CCD,CDC,CDD,DCC,DCD,DDC,DDD
0,0.126,0.12,0.128,0.108,0.132,0.139,0.124,0.123
0,0.126,0.12,0.128,0.108,0.132,0.139,0.124,0.123
0,0.126,0.12,0.128,0.108,0.132,0.139,0.124,0.123
0,0.126,0.12,0.128,0.108,0.132,0.139,0.124,0.123
0,0.127,0.12,0.128,0.108,0.131,0.139,0.124,0.123
0,0.127,0.12,0.128,0.108,0.131,0.139,0.124,0.123
0,0.127,0.12,0.129,0.107,0.131,0.139,0.124,0.123
0,0.127,0.12,0.129,0.107,0.131,0.139,0.124,0.123
0,0.127,0.12,0.129,0.107,0.13,0.139,0.124,0.124
0,0.127,0.121,0.129,0.107,0.13,0.139,0.123,0.124
0,0.127,0.121,0.129,0.108,0.13,0.139,0.122,0.124
0,0.127,0.121,0.129,0.108,0.13,0.139,0.122,0.124
0,0.127,0.121,0.129,0.108,0.13,0.139,0.122,0.124
0,0.127,0.121,0.129,0.108,0.13,0.139,0.122,0.124
0,0.127,0.122,0.129,0.108,0.13,0.139,0.121,0.124
0,0.127,0.122,0.129,0.108,0.13,0.139,0.121,0.124
0,0.127,0.121,0.129,0.108,0.13,0.14,0.121,0.124
0,0.127,0.121,0.129,0.108,0.13,0.14,0.121,0.124
0,0.127,0.121,0.129,0.108,0.13,0.14,0.121,0.124
0,0.127,0.121,0.129,0.108,0.13,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.14,0.121,0.124
0,0.127,0.121,0.129,0.107,0.131,0.141,0.121,0.123
0,0.127,0.121,0.128,0.107,0.131,0.141,0.121,0.124
0,0.127,0.121,0.128,0.107,0.131,0.14,0.122,0.124
0,0.127,0.121,0.128,0.107,0.131,0.14,0.122,0.124
