,CCC,CCD,CCR,CDC,CDD,CDR,CRC,CRD,CRR,DCC,DCD,DCR,DDC,DDD,DDR,DRC,DRD,DRR,RCC,RCD,RCR,RDC,RDD,RDR,RRC,RRD,RRR
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.006,0.49,0.013,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.49,0.012,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.49,0.012,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.49,0.012,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.49,0.012,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.489,0.012,0.0,0.287,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.489,0.012,0.0,0.287,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.006,0.489,0.012,0.0,0.287,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.005,0.489,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.005,0.49,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.005,0.49,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.005,0.49,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.005,0.49,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.005,0.489,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.113,0.014,0.005,0.489,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.005,0.489,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.005,0.489,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.005,0.489,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.114,0.014,0.005,0.489,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.115,0.014,0.005,0.488,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.116,0.014,0.005,0.487,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.486,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.486,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.486,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.486,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.486,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.485,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.485,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.118,0.014,0.005,0.484,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.118,0.014,0.005,0.483,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.483,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.03,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.118,0.014,0.005,0.483,0.012,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.483,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.483,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.483,0.012,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.483,0.011,0.0,0.29,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.117,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.118,0.014,0.005,0.481,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.118,0.014,0.005,0.481,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.027,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.118,0.014,0.005,0.482,0.011,0.0,0.291,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.482,0.011,0.0,0.29,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.482,0.011,0.0,0.29,0.006,0.0,0.003,0.0,0.0,0.031,0.003,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.483,0.011,0.0,0.29,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.119,0.014,0.005,0.484,0.011,0.0,0.289,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.12,0.014,0.005,0.484,0.011,0.0,0.288,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.014,0.005,0.484,0.011,0.0,0.287,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.485,0.011,0.0,0.287,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.121,0.013,0.005,0.486,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.122,0.013,0.005,0.485,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.122,0.013,0.005,0.485,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.013,0.005,0.484,0.011,0.0,0.286,0.006,0.0,0.003,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.013,0.005,0.483,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.013,0.005,0.483,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.483,0.011,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.483,0.011,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.483,0.011,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.483,0.011,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.122,0.014,0.005,0.483,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.122,0.014,0.005,0.483,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.031,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.123,0.014,0.005,0.482,0.011,0.0,0.287,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.482,0.011,0.0,0.286,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.483,0.011,0.0,0.285,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.484,0.011,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.484,0.011,0.0,0.284,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.485,0.011,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.485,0.011,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.485,0.011,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.485,0.011,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.485,0.011,0.0,0.283,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.486,0.011,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.124,0.014,0.005,0.486,0.011,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.014,0.005,0.485,0.011,0.0,0.282,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.125,0.014,0.005,0.486,0.011,0.0,0.281,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.126,0.014,0.005,0.486,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.126,0.014,0.005,0.486,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.126,0.014,0.005,0.486,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.126,0.014,0.005,0.486,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.127,0.014,0.005,0.486,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.127,0.014,0.005,0.486,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.485,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.485,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.485,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.485,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.485,0.011,0.0,0.279,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.484,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.484,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.128,0.014,0.005,0.484,0.011,0.0,0.28,0.006,0.0,0.004,0.0,0.0,0.03,0.002,0.0,0.026,0.0
